Date,Time,Timezone,Store,Version,lastActiveUser,Retailer,Retailer StoreID,Country,lastUserSessionId,lastAppSessionId,Area,Sub Area,What was the problem?
2025-01-25,13:04:56,UTC,3040,1.58.0,5d7c82757cdd51078fac88a05c959353,clarks,clarks_3040,United Kingdom,-,Lhw5PyC8xGWOdFPTFU-9T,Inventory,Scanning,Freezing on scanning
2025-01-25,20:37:01,UTC,4835-PRINCEST,1.58.0,f60e2b27973457fbb2daeef2b9d36a4c,vince,vince_4835-PRINCEST,United States,-,crAHIcl_B1fKFlCV9vZQ8,Fulfillment,Printing,Saying printer is not connected
2025-01-25,18:39:03,UTC,712,1.57.0,2783dc75e9475289a22e90a8354bfb58,lego,lego_712,Canada,-,hVmK4NnvT-bszcTrBZnzo,Login,Enter PIN,Froze at sign in with pin
2025-01-25,10:57:34,UTC,12,1.58.0,13af6d46f5715c25ad610af4c5182e13,sweatybetty,sweatybetty_12,United Kingdom,-,hsbl9-A9WB5ssPfcB6ViO,Selling,Capture Payment,"At payment I added vouchers, at which point customer changed their mind and wanted to take one item off, but it wouldn’t let me go to the basket and got stuck on payment. The only available option is to complete payment. "
2025-01-25,16:42:24,UTC,S0015,1.58.0,0ac117cff346535bb5873ad4a45b93a5,footasylum,footasylum_S0015,United Kingdom,-,sSZfi2bQao_-XoBGMLMzY,Login,Enter PIN,It keeps lagging and fizzing
2025-01-25,13:49:45,UTC,5954,1.57.0,67ad0ab789cf5733a28dcaebced044e2,fossilgroup,fossilgroup_5954,Canada,-,tiG46ekigbVtPGpCAstbJ,Login,Other,Connection
2025-01-25,9:08:51,UTC,5118,1.58.0,c433dbab725e56d39a7678f4edc1a0b6,clarks,clarks_5118,United Kingdom,-,NqIsJ3x0JD_S1lpqNs8_B,Login,Select User,I don't have time to write reports while customers are tapping their feet
2025-01-25,0:27:21,UTC,324,1.55.0,3bedebd6b5ce5810b5bc9e5419e9dff7,windsor,windsor_324,United States,-,nY2bGToUeIZkb_W2s5P9W,Fulfillment,Picking items,"Page would not load to fulfill orders, immediately said no orders to fulfill even though we have orders."
2025-01-24,20:38:40,UTC,327c8da1-7da1-4f02-af8d-3f1bc98d0f01,1.55.0,9f0261066c8e5f539272142dc5424c36,untuckit,untuckit_327c8da1-7da1-4f02-af8d-3f1bc98d0f01,United States,-,iC22p5INNv9nhAI3EUbLs,Selling,Chat with Customer,QR code link phone to phone not working or phone to email I’m trying to make a sale via sms and is not linking processing payment via QR code
2025-01-24,18:45:53,UTC,5923-CAMARILLO,1.57.0,5ca87bbbbad45ffc99a58d3fde3e6604,vince,vince_5923-CAMARILLO,United States,-,iBzd2v8pNcF335ulFr1jG,Selling,Chat with Customer,Remote cart. Can’t load image to send to client
2025-01-24,17:52:27,UTC,327c8da1-7da1-4f02-af8d-3f1bc98d0f01,1.57.0,9f0261066c8e5f539272142dc5424c36,untuckit,untuckit_327c8da1-7da1-4f02-af8d-3f1bc98d0f01,United States,-,AQJBlc_kNEZkUc9o3dtMo,Selling,Chat with Customer,App stock on a customer QRcode transaction and I can’t exit the app to keep on using it
2025-01-24,12:12:09,UTC,NL-UT-O154,1.58.0,edd241c27da0542b969e55be7e37df8b,paperandtea,paperandtea_NL-UT-O154,Netherlands,-,BzHvKWNdvCYdChzwDQxLP,Selling,Scan Product,Not working
2025-01-24,8:58:30,UTC,146,1.58.0,1bf719b52e875658a3d91f487d423665,lornajaneoms,lornajaneoms_146,Australia,-,K5swDNBoPQuc8dmdzpeS6,Selling,Search/Create Customer,Crashes every time I try load customer
2025-01-24,4:42:32,UTC,KBN,1.57.0,8d3ef784522652ca8b4bed05d6e59282,williams,williams_KBN,Australia,-,ZZ4te6GsT-gChtxVQ9T_0,Selling,Scan Product,Lagging!
2025-01-24,4:21:40,UTC,KBN,1.57.0,8d3ef784522652ca8b4bed05d6e59282,williams,williams_KBN,Australia,-,TDBVgxN6MHN0d2L7t5Ck9,Selling,Scan Product,Lagging!!!
2025-01-24,2:08:23,UTC,KBN,1.57.0,8d3ef784522652ca8b4bed05d6e59282,williams,williams_KBN,Australia,-,SaU3r3D4QqxHwbRY7R8ev,Selling,Scan Product,Lagging!!!
2025-01-24,1:45:11,UTC,KBN,1.57.0,8d3ef784522652ca8b4bed05d6e59282,williams,williams_KBN,Australia,-,7iTnVOUw9ITwkQ1lTbJ78,Selling,Search/Browse Catalog,Lagging!
2025-01-24,1:36:55,UTC,JCV,1.57.0,795853a896dd5f05813112bd93dbe224,mathers,mathers_JCV,Australia,-,dFjOESUXw131SG300QwC8,Selling,Search/Create Customer,Unable to load the customer's purchase history to process a return
2025-01-24,10:30:50,UTC,963,1.57.0,49fbbef952945388acff46a940719743,rmwilliams,rmwilliams_963,United Kingdom,-,M7u_FXnwqVPeMAnj_fzOP,Inventory,Receiving,Not accepting correct carton code
2025-01-24,23:06:45,UTC,163,1.58.0,0f258a5e79ad5c689ef185cf2c8ca04d,lornajaneoms,lornajaneoms_163,Australia,-,8cKsZoGQDiUhPZqlXe_91,Login,Enter PIN,Said not valid
2025-01-24,22:58:52,UTC,7401,1.57.0,f0ff843aa2ad5e56a09d4aee9f2035a2,fossilgroup,fossilgroup_7401,United States,-,1QqBxoULIRmcidRLsGWcB,Login,Enter PIN,Buffer
2025-01-24,21:05:12,UTC,7496,1.57.0,a5a53f974b1d577aa01412778b73fcf9,fossilgroup,fossilgroup_7496,United States,-,TYCwJODDy9-K-IoLAoK7o,Login,Enter Email & Password,Cannot log into google account
2025-01-24,19:56:17,UTC,450,1.58.0,2c9f5455853254b69eb48e9fe5077238,roots,roots_450,Canada,-,FpnvkY3dnWp67mujLHsWD,Fulfillment,Printing,Selected reprint and info will not print. Printer reads cartridge is low.
2025-01-24,19:53:23,UTC,846,1.57.0,4aab3db211c859059b6a148774f1eb76,lego,lego_846,United States,-,3VVevQsGONLUCRNS_ybd-,Login,Enter Email & Password,App kept loading and loading after signing in but never logged the user in
2025-01-24,19:10:20,UTC,LKF61,1.58.0,855fbcb4a1775d79a0ae6f478c8f8d33,faherty,faherty_LKF61,United States,-,RAG-5y7wamvjRtubDiCjO,Login,Enter Email & Password,I cannot login!!
2025-01-24,18:44:16,UTC,CN,1.58.0,b0bc8d8d55035f1eb82e13a46b09b9b9,marine-layer,marine-layer_CN,United States,-,u17kC9wJa4BGdRW1lrEyu,Login,Enter Email & Password,Taking 2 minutes to load after login
2025-01-24,18:24:32,UTC,16,1.58.0,219e39df52245fec91005d45717679e0,cosbar,cosbar_16,United States,-,OquL7L8CaUeajrboML6_o,Login,Enter PIN,Idle
2025-01-24,17:22:55,UTC,US-CA-CABA,1.57.0,17020d03d1e75c638dc58603b2a53ec7,ganni,ganni_US-CA-CABA,United States,-,9x-JbPqPvF0sQaztAfV-4,Login,Enter Email & Password,"After entering email and password, all names appear to be ‘loading’ cause us to force close "
2025-01-24,15:25:42,UTC,339,1.55.0,2c2fc9f3b54c5d6186dc3de8a1582807,windsor,windsor_339,United States,-,01ivI_8pbI1TNjatFxznp,Fulfillment,Searching orders,Is not opening
2025-01-24,13:40:50,UTC,725,1.57.0,8ef9351832785f37a8c87f247181b7e1,lego,lego_725,United States,-,dmCgKRbxpfYS3tj6mYbOi,Login,Enter PIN,just kept spinning had to log out and reload
2025-01-23,22:23:05,UTC,54c4b40e-de15-49be-9cfc-17e5c6ade351,1.57.0,407245677d324db386eb616e69f578e4,untuckit,untuckit_54c4b40e-de15-49be-9cfc-17e5c6ade351,United States,-,Zr7EPd23TVco_kAOod1Ot,Selling,Chat with Customer,We can not get our outreach list to open in store #82!  It just spins like it is trying to connect to the internet.
2025-01-23,17:48:16,UTC,4f020fdd-031b-4ba4-93f7-6ec2adcc7584,1.57.0,79689fec831a4c7e8d2bc957769aa162,untuckit,untuckit_4f020fdd-031b-4ba4-93f7-6ec2adcc7584,United States,-,d86_GVRNPsOGUYRZRsYau,Selling,Scan Product,Will freeze when scanning items
2025-01-23,13:30:38,UTC,NL-UT-O154,1.58.0,edd241c27da0542b969e55be7e37df8b,paperandtea,paperandtea_NL-UT-O154,Netherlands,-,UhPk_FsFChGEkBAIJpyod,Selling,Search/Create Customer,Not working
2025-01-23,20:14:10,UTC,16,1.58.0,3985427fe5955859a2024d2bfe53cf74,cosbar,cosbar_16,United States,-,yXG7WHk-V27oTr9-D5GTF,Selling,Scan Product,Idle
2025-01-23,16:17:13,UTC,4901-MADISONAVE,1.57.0,739cd9a1370b5b99bbaac2f282d39797,vince,vince_4901-MADISONAVE,United States,-,JcHVYx16NkVstexL2PxHS,Inventory,Scanning,Error message
2025-01-23,15:53:53,UTC,4901-MADISONAVE,1.51.0,739cd9a1370b5b99bbaac2f282d39797,vince,vince_4901-MADISONAVE,United States,-,bOr3tIgJhIfqnS0IR-FZJ,Inventory,Receiving,Glitch
2025-01-23,23:50:48,UTC,7401,1.57.0,42f0b04ad65e5789b5e9a5b06d31ab2f,fossilgroup,fossilgroup_7401,United States,-,437bxkH6JeEAGmQGVxB7Z,Login,Enter PIN,Buffer
2025-01-23,20:37:33,UTC,50026,1.58.0,6a1a166a83f25f37bc29d5d5e265325f,filson,filson_50026,United States,-,3PVYBUdu7mQCBsJOUg5O6,Other,Navigation,Wouldn’t let me click the top left arrow to go back
2025-01-23,20:01:28,UTC,220,1.55.0,3a063fb61d0958099bd2aaba745f46da,roots,roots_220,Canada,-,_HdwHiuohtxU5pKwvXFIr,Fulfillment,Picking items,I just clicked to do a priority item and the screen frozen
2025-01-23,18:40:29,UTC,US-NY-MADI,1.57.0,f9624f0893d25678aa2582e9da242259,ganni,ganni_US-NY-MADI,United States,-,odkxDsB7DJ_aCt1AWOzxR,Fulfillment,Printing,"The shipping label would not print. Tried exiting out the app, waiting, manually trying to print it, even restarting the devices. Nothing is getting the failure to print to stop"
2025-01-23,17:20:53,UTC,114,1.58.0,cfc706a0e9385773acb7c73263999813,roots,roots_114,Canada,-,1NVpP_FfXQvEEeoaBxTWP,Fulfillment,Printing,Printer is online and forms aren’t being printed
2025-01-23,14:09:47,UTC,725,1.57.0,e1cb4a1d25b7575cbdbeeeef45731525,lego,lego_725,United States,-,75jgSOnUkI9C4VowBqe2F,Login,Enter PIN,"Start of day, thinking spin for more than 30 seconds after entering pin. "
2025-01-22,23:25:24,UTC,359,1.58.0,e4f59bc726a5587c982f52a3d9c334cb,lornajaneoms,lornajaneoms_359,New Zealand,-,9iv_akKWcj5PcjxI0EEb2,Selling,Scan Product,Couldnt add item to cart
2025-01-22,21:59:37,UTC,231,1.57.0,0b6718f8bd5651008d8a574d441807e9,5sn,5sn_231,United States,-,4NcI2Npd6InpE9qfDSwhJ,Selling,Search/Create Customer,Delete address on file
2025-01-22,19:45:18,UTC,e83ed275-26b9-4ca7-b925-79eafac52432,1.57.0,4dbff3ccb6c359e4a79486d3a5681ef9,untuckit,untuckit_e83ed275-26b9-4ca7-b925-79eafac52432,United States,-,LQcg1qpK5-dbPjzfH2mQD,Selling,Process Sale,App lags frequently takes forever to load and to ship.
2025-01-22,17:52:35,UTC,4960-AVENTURA,1.57.0,7096fd738e6d5a6a8af5153d1729b6c5,vince,vince_4960-AVENTURA,United States,-,FKUrvtkoVzwRwPhIcEqsV,Selling,Process Sale,Not loading
2025-01-22,14:33:59,UTC,NH1,1.58.0,30e204454002558c8e8ccad7df2c6be4,monkeysports,monkeysports_NH1,United States,-,Koof58WQSjj0bBnxiw5co,Selling,Process Sale,Phone failed to establish connection to network
2025-01-22,13:40:09,UTC,5408,1.58.0,f63efe0c759c577ebd4fe4c744ef4d63,clarks,clarks_5408,United Kingdom,-,34yBpq0MOO0UCGu4Dfi-3,Selling,Capture Payment,Phone would not connect to ayden pin pad
2025-01-22,11:27:04,UTC,5408,1.58.0,f63efe0c759c577ebd4fe4c744ef4d63,clarks,clarks_5408,United Kingdom,-,mU9gN8SQwgeqVqd4hFwD8,Selling,Search/Browse Catalog,Trying to search to find product - wheel keeps spinning
2025-01-22,2:08:17,UTC,KCD,1.57.0,3f3cadd1a51c52969293e40e13c70347,williams,williams_KCD,Australia,-,ETGl0GZUaLsYF8CLQeK_7,Selling,Scan Product,"Every function is lagging-spinning wheel. Putting our 4 digit code, scanning product etc having to cancel the function up to 3 times & starting again. "
2025-01-22,9:37:55,UTC,33,1.58.0,668d33ad708351dd96e6ac72a0654c32,clarks,clarks_33,United Kingdom,-,f3Dlruh37Dv5ZGdT81tBh,Inventory,Receiving,Very slow
2025-01-22,22:55:04,UTC,OAT,1.57.0,2e81092a22e0586cb123f29b6ff7c6d6,midas,midas_OAT,Australia,-,RX7RGHHt45A89QwxOW_lw,Login,Enter PIN,3 times it declined my pin #
2025-01-22,22:48:46,UTC,320,1.55.0,d95a9cf6cd2d54328ce8f2523a42ba15,windsor,windsor_320,United States,-,EWrAxqee3DjoOJGGoDbc3,Fulfillment,Searching orders,It just says fulfillment not available and I’m unable to see anything
2025-01-22,19:29:32,UTC,A121,1.58.0,b75efc1569b05d36a17d080a76157738,clarks,clarks_A121,United States,-,FIOozihu6tVl1enqY7E1B,Login,Enter PIN,Wouldn't accept my pin
2025-01-22,18:21:21,UTC,24,1.55.0,4bd3f655b2e65552871cc947b5d51251,windsor,windsor_24,United States,-,BsG5Uilm9Iavn-AZCWW0M,Fulfillment,Picking items,It would not let me approve of the items I had on hand to pack them
2025-01-22,17:55:49,UTC,A838,1.58.0,1993414e9afd593e93b39b3d15be2556,clarks,clarks_A838,United States,-,B3b8Q3q_Fb89EznLaNPSd,Login,Enter PIN,Wouldn't let me lognin
2025-01-22,16:54:44,UTC,311,1.55.0,516eb85613e45af391fa7430533406ef,windsor,windsor_311,United States,-,BYVHmCW-Vuu4ejHKF70yj,Login,Enter PIN,Error message when entered pin
2025-01-22,13:18:56,UTC,5408,1.58.0,f63efe0c759c577ebd4fe4c744ef4d63,clarks,clarks_5408,United Kingdom,-,57p-CZMN5LsCEWav5o2RL,Login,Enter PIN,Wont let us log in wheel spinning
2025-01-22,13:15:03,UTC,2381,1.56.0,d5069d9df0f257ebab9605914276c8ec,fossilgroup,fossilgroup_2381,Ireland,-,sNQo4Pys2WsMHXFwfTSUH,Login,Enter PIN,Won’t stop loading after pin is entered
2025-01-22,10:35:52,UTC,5457,1.58.0,e544cbd020395ddc92a58a4cb706a079,clarks,clarks_5457,United Kingdom,-,3vK8QqfgbEpitaliubw14,Fulfillment,Printing,Keeps saying failed to print shipping label. The printer is working.
2025-01-22,4:26:13,UTC,SD,1.58.0,93cc73ade1e850a2bc732ddc22da8153,marine-layer,marine-layer_SD,United States,-,QuG-v2ED5nBH-0p-z-Men,Login,Enter PIN,Entered pin successfully but loading screen takes forever
2025-01-22,2:08:10,UTC,50001,1.58.0,7281f278161e53c2b78e806b4ae05bdb,filson,filson_50001,United States,-,dcGM7ZjuWSb4OJp5G3-RW,Login,Enter PIN,locked out of close due to permission error?
2025-01-21,23:58:57,UTC,10031,1.58.0,e487a9b1c31d5fa398a308e87d0ee2bf,shinola,shinola_10031,United States,-,BOQbME23FWRtLyGLHlACS,Selling,Search/Create Customer,It didn’t allow me to save guest address in the shipping nor the billing area in the customer info.
2025-01-21,23:07:27,UTC,MA1,1.58.0,36fbb048323352d1b927103c5434ac6a,monkeysports,monkeysports_MA1,United States,-,NXfPCDg188tTlCgEgPlxk,Selling,Capture Payment,"Aydan processed payment over the phone link, green check mark, but did not communicate to new store that payment processed. Endless screen cycling/loading icon. "
2025-01-21,18:37:31,UTC,7471,1.57.0,a8078e4eed2b52609fabaa5e2c4a292f,fossilgroup,fossilgroup_7471,United States,-,Z-MEQI0pUvfKJur3H3wkt,Selling,Scan Product,Froze
2025-01-21,12:52:15,UTC,873,1.58.0,41d84637d334527bb19d0280663cf3b0,lego,lego_873,Netherlands,-,zy_GfwSh-a8IqOY-2J5Od,Selling,Capture Payment,Stuck on gift card payment. Needed to go back to add insiders points
2025-01-21,3:59:10,UTC,KCD,1.57.0,3f3cadd1a51c52969293e40e13c70347,williams,williams_KCD,Australia,-,97xCbjlrP8ymurD7v-4sJ,Selling,Scan Product,Spinning
2025-01-21,0:13:55,UTC,711,1.57.0,7452e6cac8435d06974d6b5b565a31a6,lego,lego_711,United States,-,5uA9NYBTFC2KPeGdgc0TS,Selling,Scan Product,SLOW
2025-01-21,0:13:38,UTC,711,1.57.0,7452e6cac8435d06974d6b5b565a31a6,lego,lego_711,United States,-,5uA9NYBTFC2KPeGdgc0TS,Selling,Scan Product,SOOOOOOO SLOOOOOWWWWWW
2025-01-21,19:41:20,UTC,16,1.58.0,219e39df52245fec91005d45717679e0,cosbar,cosbar_16,United States,-,ofiWPAsDAnDDAGWIyT8cs,Selling,Process Sale,Spinning
2025-01-21,16:21:18,UTC,963,1.57.0,49fbbef952945388acff46a940719743,rmwilliams,rmwilliams_963,United Kingdom,-,jKwyVO6JxWl7rX0BFI533,Selling,Scan Product,Didn’t scan
2025-01-21,23:51:57,UTC,A806,1.58.0,bfcaacc12eac52dc9c97be830e2ea202,clarks,clarks_A806,United States,-,STbh__rm3fP0XV_LIAq7A,Fulfillment,Packing items,Wont scan carton
2025-01-21,16:42:56,UTC,141,1.55.0,ddcee013848c5580ad3ef09d411f61e5,windsor,windsor_141,United States,-,Wr7bpEJqSE5wCV24vGyfE,Login,Enter PIN,It keep saying wrong pin
2025-01-21,13:46:29,UTC,758,1.57.0,905d587d72b7562c9a6260258dd7eab5,lego,lego_758,Germany,-,2Q3blW7vs3XO_yK1NC1D_,Login,Enter Email & Password,"Sorry, geht nicht"
2025-01-21,13:12:44,UTC,783,1.57.0,e1a255f6b4c155a694dfe0fd9c634906,lego,lego_783,United States,-,8vFml_1I0Q63_wGlLgFq2,Login,Enter Email & Password,"Always takes 2 or 3 tries to be able to log in, all day, every day"
2025-01-21,10:57:54,UTC,2381,1.56.0,d5069d9df0f257ebab9605914276c8ec,fossilgroup,fossilgroup_2381,Ireland,-,PtwxwTD3bx1yFJFKtqb27,Login,Enter PIN,Stuck on loading screen after typing pin!!!
2025-01-21,10:07:54,UTC,3014,1.58.0,e22c04b917be5520b78e44f0ae24d9dd,clarks,clarks_3014,United Kingdom,-,lIVl3hC0eYq6fQIXYpAfn,Login,Enter PIN,Wouldnt load
2025-01-20,15:11:10,UTC,S0080,1.58.0,00bf739a25235109bacbf0edc4a32726,footasylum,footasylum_S0080,United Kingdom,-,obpThBzBGQk7SJ5A98QSi,Selling,Process Sale,"Every time I log in, keeps popping up a few times “discount code invalid” when there is no active cart."
2025-01-20,0:32:26,UTC,720,1.57.0,c6bd571de4ae510d809840d98e542e40,lego,lego_720,United States,-,VVprlOyqCI40vjbbC7X1p,Selling,Scan Product,loading forever
2025-01-20,3:12:06,UTC,61,1.58.0,bcdbbae4da5850679fbf2bbb688e42a7,lornajaneoms,lornajaneoms_61,Australia,-,USGJ5MHsBuOREMBl-UPj2,Inventory,Adjustments,System keeps crashing when cycle count
2025-01-20,20:24:13,UTC,10002,1.58.0,456952597ede504fb1d9c3f9b5e5bdba,shinola,shinola_10002,United States,-,hrGEhWOBbB2DRMYsI9SaK,Login,Select User,Error message upon attempting to login and click on name.
2025-01-20,17:38:14,UTC,A133,1.58.0,fa3eb81af1c35faf8c2ecdaee16ccc5a,clarks,clarks_A133,United States,-,ea6UZfV1eNHOxj4Iipx_5,Login,Enter Email & Password,I keep encountering an error when trying to log in. It says an unexpected error has occurred.
2025-01-20,17:32:41,UTC,725,1.57.0,cc136f049cf15751a0d272fa23503f6c,lego,lego_725,United States,-,3-msQJC-kX7ZSoYaT7Tuz,Login,Enter Email & Password,the screen was blank and wouldn’t load
2025-01-20,17:05:05,UTC,2381,1.56.0,ceeeb362d9445a0dab6aab3ede5cce21,fossilgroup,fossilgroup_2381,Ireland,-,ACOdQpAIjY8rm4_S5tt0M,Login,Enter PIN,Won’t log me in !!!!!!!!!!
2025-01-20,16:40:56,UTC,406,1.55.0,9cb59df5c02a5c2a8edb2a00d99d9c1f,roots,roots_406,Canada,-,38ivB_g8BKV2Ns-65-n_e,Login,Enter PIN,App did not respond
2025-01-20,16:14:06,UTC,310,1.57.0,ea89843615bd5ad4ad1cefd51b635ea4,windsor,windsor_310,United States,-,Ik7wqe_ttw_3z9kz6EPaB,Fulfillment,Packing items,Finished picking items and on the packaging screen it said there was nothing to be fulfilled
2025-01-20,14:01:29,UTC,738,1.57.0,82ada1e4acde53b3a66862159719f046,lego,lego_738,United States,-,mUeLZVL-s5RFH55g5PduD,Login,Enter Email & Password,Infinite loading after entering info
2025-01-20,2:28:52,UTC,KEN,1.57.0,a74b012e531f5ec299af9eeef18db246,williams,williams_KEN,Australia,-,3Sw9ZaOk7H2EPt14vE6on,Login,Select User,Lagged
2025-01-18,23:15:42,UTC,KGC,1.57.0,50PxibQ5e2o5rEf03A_0r,williams,williams_KGC,Australia,-,WOF5Jksck_IHqXDXWIxQa,Selling,Scan Product,"Scanning product,wouldnt load when scanned barcode had to force close app as took too load"
2025-01-18,21:33:43,UTC,764,1.57.0,BDXLWiQ5SSFsmfa6sZIy_,lego,lego_764,United States,-,F_6M8iDVS5FU8THm82r8c,Selling,Capture Payment,Guest decided to use points after some payment had already been input. Cannot go back without causing a discrepancy. Caused major issue for our guest who was leaving town. This needs process needs to be changed!
2025-01-18,20:34:03,UTC,10047,1.58.0,xzgvPxvhTKPFgfdrB8SHo,shinola,shinola_10047,United States,-,SBVb-ZMf84tW5ffcIAEAi,Selling,Search/Create Customer,Profile screen
2025-01-18,19:50:06,UTC,5923-CAMARILLO,1.57.0,v6y5Fp0rjAPtFFADaMbgD,vince,vince_5923-CAMARILLO,United States,-,j3UXlZ1lddEBgLQhwUR75,Selling,Scan Product,Error code popped up when scanning item.
2025-01-18,14:15:20,UTC,3257,1.58.0,WZsUpgdXXmfikbPSkpqZC,clarks,clarks_3257,United Kingdom,-,iirj8uYz8JNueFRtjM7id,Selling,Capture Payment,Searching for card reader
2025-01-18,10:01:03,UTC,5624,1.58.0,EPZeja5rjZo38RT_rAb0Y,clarks,clarks_5624,United Kingdom,-,1uc-aYVCyd9EONW97wrpv,Selling,Search/Browse Catalog,Showing no stock
2025-01-18,3:31:07,UTC,877,1.57.0,0WXLPvQkSeXauaIvI4kku,lego,lego_877,Canada,-,5VUoS5brYzMQkqgkTdazC,Selling,Cash Management,Would not allow me to summary report
2025-01-18,2:19:36,UTC,A806,1.58.0,P-JGazmPeZLLqOz_OvhsM,clarks,clarks_A806,United States,-,yzxIJlOc-3UqpIIgSp0wz,Selling,Cash Management,No working to close end of day deposits
2025-01-18,19:45:03,UTC,23,1.57.0,F_GvPgV3Y9kcd0D-AqVPI,aninebing,aninebing_23,United States,-,-Cja1jEMxN12dtoEw3RG2,Selling,Scan Product,Remote cart
2025-01-18,23:31:09,UTC,165,1.55.0,5FV5iy5YxiBLXon17ljxC,windsor,windsor_165,United States,-,UoUwWvLyPkhQ6758LFYLB,Login,Enter Email & Password,Wouldn’t log in
2025-01-18,21:10:28,UTC,A828,1.58.0,wx8b6hwjisfpJQCtu29R6,clarks,clarks_A828,United States,-,_FfHUsbXTGLx1RKs_-ykv,Login,Enter PIN,Entered pin and then loading forever
2025-01-18,19:38:11,UTC,A862,1.58.0,Q5UDqRtfcBAyrTvo-Z1J7,clarks,clarks_A862,United States,-,_Z-Ggm0KP_UxW51upoNCF,Login,Select User,Hel
2025-01-18,17:27:51,UTC,846,1.57.0,-zcMGg-kOM4HoKA0YmPYm,lego,lego_846,United States,-,bcHUthAmtfJIxnaymA7wb,Login,Enter Email & Password,Entered in e mail and password but screen kept loading without logging in.
2025-01-18,15:38:39,UTC,845,1.57.0,erXI3nV1legJg8W8CaZuE,lego,lego_845,United States,-,cJ2JPqCAszD1NDu9Rr4az,Login,Enter PIN,"After putting in my pin, the login was stuck at the loading screen."
2025-01-18,15:09:44,UTC,193,1.55.0,CuXI3YODNLeUGxReyAYuM,windsor,windsor_193,United States,-,MghogJkakuA0rfEBetGVe,Login,Enter Email & Password,It won’t let me log in after I type in the email and password and click verify
2025-01-18,3:08:45,UTC,KGC,1.57.0,TWIfbhCQNnuMOJMgB_dbR,williams,williams_KGC,Australia,-,m4L41QAe0L-p7Absd-ruA,Login,Enter PIN,It would not load...
2025-01-17,19:21:59,UTC,4960-AVENTURA,1.57.0,HacCHhM5qcs7wHPq0t_85,vince,vince_4960-AVENTURA,United States,-,vuzRHcX5h51Khl5qn_q-Q,Selling,Scan Product,Loading forever
2025-01-17,19:05:50,UTC,769,1.57.0,vlVdRI6wCbkLTzJl7uHZW,lego,lego_769,United States,-,RGFdoseCgqnrhXYfSIW39,Selling,Process Sale,Just keeps loading
2025-01-17,16:49:29,UTC,3956,1.56.0,VT22I71p6gSsxm93XK8l3,fossilgroup,fossilgroup_3956,France,-,RY2tjRXz7qVcO9eaC0C-b,Selling,Capture Payment,Credit card doesn't work
2025-01-17,11:07:58,UTC,3877,1.58.0,lrI84eK9cKnZ92_Jw89NS,clarks,clarks_3877,United Kingdom,-,Txa8smGnYL6DeWFi4ZUAR,Selling,Cash Management,App got stuck on card or cash screen
2025-01-17,11:05:03,UTC,5521,1.58.0,cil7JMR5AbTT1t7QkB6GP,clarks,clarks_5521,United Kingdom,-,z9NKhM7QZ-pFuApJwPyyS,Selling,Capture Payment,Cant select card payment
2025-01-17,10:59:53,UTC,7772,1.58.0,veDC7vTfkhEpLqckmntXi,clarks,clarks_7772,Spain,-,zmBQMqnvwZSx-aYjWHjJO,Selling,Capture Payment,We cant receive money from the costumers because the app does not work
2025-01-17,10:57:02,UTC,7772,1.58.0,1c9yTQljJfoK_enumhJLv,clarks,clarks_7772,Spain,-,TvF3W-XqupMp3EXG3JkBF,Selling,Capture Payment,We cant receive the money
2025-01-17,10:47:27,UTC,2351,1.58.0,kEXQlzUSYyXA8MGfW_yix,clarks,clarks_2351,Ireland,-,8WWIuZ83FnzXo-qyGnvLq,Selling,Process Sale,When we do price override for a particular shoe - it will not allow us to process any payment type ... seems like buttons are disabled
2025-01-17,10:34:31,UTC,7772,1.58.0,-XJnXsMaCRxJPeSIlbMW2,clarks,clarks_7772,Spain,-,LOFhq9KqhTjYY3PGq840M,Selling,Process Sale,The payroll does not work via card
2025-01-17,10:31:21,UTC,7772,1.58.0,I3e4sfIAPKF_la8r-FgnU,clarks,clarks_7772,Spain,-,UFtFKaa3d8ckDY7aJj03L,Selling,Process Sale,The payroll does not work via card
2025-01-17,10:15:28,UTC,5036,1.58.0,AmxLb6siuj-sp8vxtUyhb,clarks,clarks_5036,United Kingdom,-,n6KOOojDL4YBYUA94AMEn,Selling,Process Sale,"Im trying to process a staff shoe so the cost is £0 and its saying i need approval but im the SSM? And its not gibing the usual QR code youd need for approval, its a pop up after ive pressed pay"
2025-01-17,10:09:30,UTC,3036,1.58.0,oamVfHB1EqIen0T16Ys_f,clarks,clarks_3036,United Kingdom,-,3YLF9o4QrIpzZZFOEj0k_,Selling,Capture Payment,"Will not select any payment method, card or cash"
2025-01-17,2:55:26,UTC,KDT,1.57.0,3VW3rP9T_jLOmQ9iojnTN,williams,williams_KDT,Australia,-,OmLWb27T7JVuh4gg27HtA,Selling,Scan Product,Wont losd into cart sfter scanning
2025-01-17,1:40:24,UTC,4847-FASHIONISLAND,1.57.0,a1oTNIOiikBN0yjM6pbHh,vince,vince_4847-FASHIONISLAND,United States,-,5Iw_7LW8VsP-OXcm_fygp,Selling,Scan Product,Keeps searching
2025-01-17,20:14:31,UTC,4,1.58.0,6WFDcUOduEnVR0eWR-GOH,cosbar,cosbar_4,United States,-,WetWUSMlwAHjqDhYst2cB,Selling,Process Sale,Frozen screen
2025-01-17,23:29:08,UTC,FBG,1.57.0,cOnH8ch7WfS5kNokh4f24,mnt,mnt_FBG,Australia,-,zebgsRoAYiZeDUPBllhsH,Inventory,Transferring,Not printing lable
